no,username,handle,created_date,tweet_text,likes
1170,Mohit Gahlot (ਮੋਹਿਤ ਗਹਿਲੋਤ),@_MohitGahlot_,2024-04-09T02:35:28.000Z,"Farmer Kaka Singh, from Tohana, HR attained martyrdom at Khanauri border after his health deteriorated, due to tear gas shelling earlier. Human cost of #FarmersProtest increased to 11. Modi Govt crony policies and torture taking farmers lives everyday. #FarmersProtest2024",18.0
1171,Phil Smith,@PhilSmi50602350,2024-04-01T06:30:59.000Z,Supreme Court hearing plea by Haryana government against HC order for judicial probe into death of 22-year-old youth during ongoing farmers agitation. #SupremeCourtOfIndia #SupremeCourt #FarmersProtest,43.0
1172,Aniruddha Ghosh,@mr_a_ghosh,2024-04-05T15:05:46.000Z,"When PROTESTS become CRIME, #Democracy is in danger #Ladakh #Farmersprotest #TribalsOfHasdeo #ManipurViolence The grim reality of India is lack of spine & minority hatred which has affected the moral compass of India's consciousness",
1173,*The_Happiest*,@plutotrainings1,2024-04-16T07:51:55.000Z,"#ModiLies 's Interview with ANI was #Scripted and mockery of people's core issues. No queries on #inflation ,#Unemployment , #women 's safety, #FarmersProtest , laborers, education, or #ManipurViolence . #NoVoteToModi #FastestPhone #ModiInterview",
1174,Rishi,@rishikant_us,2024-04-01T06:30:59.000Z,Supreme Court hearing plea by Haryana government against HC order for judicial probe into death of 22-year-old youth during ongoing farmers agitation. #SupremeCourtOfIndia #SupremeCourt #FarmersProtest,43.0
1175,Amitabh Shukla,@amitabhdelhi,2024-04-23T03:29:39.000Z,People say why #FarmersProtest #NoVoteToBJP #NoVoteForBJP,
1176,Breaking Barriers With Malick,@ViewsWithMalick,2024-04-16T07:51:55.000Z,"#ModiLies 's Interview with ANI was #Scripted and mockery of people's core issues. No queries on #inflation ,#Unemployment , #women 's safety, #FarmersProtest , laborers, education, or #ManipurViolence . #NoVoteToModi #FastestPhone #ModiInterview",
1177,Najish Khan,@NajishKhann,2024-04-11T05:21:41.000Z,It's time to stand by our farmers!! We owe to our land and our people... #Masle #ਮਸਲੇ #FarmersProtest @birsinghmusic,104.0
1178,TG2000,@tg2000it,2024-03-27T07:17:46.000Z,"In Pictures: Angry farmers block Brussels to protest EU policies, cheap Ukraine imports - EU ministers hope to calm anger over foreign imports, red tape and strict environmental standards. #FarmersProtest #FarmerProtest2024 AP",12.0
1179,Mohit Chauhan,@Mean_Wile,2024-04-15T09:07:41.000Z,Are we really able to feed 80 billion farm animals but not 8 billion humans? Humans consume 80 billion animals each year.. 70% of global farming is done to feed these animals. Remaining 30% to feed 8 billion humans #FarmersProtest @GoVeganWorld @Suzymarxist @JohnOberg,3.0
1180,TNIE Tamil Nadu,@xpresstn,2024-04-03T06:42:59.000Z,"Since when have the Western Countries become so stupid? It's really unbelievable with all that's going on, started with #covide19 #lockdowns #mRNAcovidvaccine #safeandeffective #FarmersProtest #NetZero #co2scam #ClimateEmergency #ClimateScam Have I missed any?",
1181,Anna,@AnnaJelena3,2024-04-06T23:19:34.000Z,Please Support Our's innocent Farmer's #FarmersProtest2024 #FarmersProtest,155.0
1182,Yet She Flies,@yetsheflies,2024-04-17T14:19:39.000Z,#FarmersProtest Poll Now,
1183,Raaj Sidhu,@RaajSidhu77,2024-04-07T14:09:58.000Z,#farmersprotest let's hear it from the #farmers itself #India #Punjab #... https://youtu.be/NSfhSg543eM?si=b5Swcr3FmrEgcWjr… via @YouTube,
1184,ਹਰਵਿੰਦਰ ਕੌਰ/Harvinder Kaur,@Harvind06739900,2024-03-31T09:38:17.000Z,Is punjab govt working hand in glove with BJP? @BhagwantMann govt has notified pvt godowns & silos of corporates like Adani as Mandi's purchase centers in 9 districts of Punjab. This is one of the 3 laws that led to #FarmersProtest in 2020.Punjab govt is facilitating corporates.,39.0
1185,The Mukul Madhav (parody),@TheMukula_x,2024-04-17T14:19:39.000Z,#FarmersProtest Poll Now,
1186,@Dennistalksback,@Dennistalksback,2024-04-03T06:42:59.000Z,"Since when have the Western Countries become so stupid? It's really unbelievable with all that's going on, started with #covide19 #lockdowns #mRNAcovidvaccine #safeandeffective #FarmersProtest #NetZero #co2scam #ClimateEmergency #ClimateScam Have I missed any?",
1187,NEWS TN,@newstnofficial,2024-04-11T16:25:14.000Z,#FrenchFarmers protest in #Clairac #NouvelleAquitaine #France #AgriculteursFrançais #Francais #AgriculteursEnColère #Agriculteurs #FrançaisAgriculteurs #FarmersProtest #Agriculteur,2.0
1188,WeSupport Farmers,@WSOF_India,2024-04-10T08:06:01.000Z,Farmer Protest | farmers protest india 2024 | farmer protest | Live on YouTube:- http://youtu.be/9p6X9H5LeIM #farmerprotest #farmerprotests #farmersprotest #farmersprotestlive #farmersprotestnews #farmersprotestindia2024 #mrclassifer #classifer,
1189,Fergal McBride Sheehy,@HealingWithFerg,2024-04-02T16:36:23.000Z,"The Collectavists are trying to destroy liberal democracys around the world to create a one world top down government. All farmers,buisness owners and cytizens should sef costody #Bitcoin NOW. #Hardmoney #FarmersProtest #Freedom #Resist",
1190,Gabriele M.,@Gabriele_M24,2024-04-11T01:55:18.000Z,"Bravo more power to you!! @mandeeppunia1 for your constant courageous efforts in support #FarmersProtest HumanRights, freedom of press and #FreedomOfSpeech Keep Rocking!! #FarmerProtest2024",7.0
1191,Delfi Media,@DelfiMedia,2024-03-30T16:29:31.000Z,#FarmersProtest #UK #Boeren British farmers had enough ! No Farmers? No Food ! No Future ! Is this the end of British Farming? Tractors storm Parliament.,1.0
1192,Veteran Pulak Kanti,@pulakkk,2024-04-04T07:57:06.000Z,"#Ukraine #Poland #UkraineWar #ProtestRolników #FarmersProtest Polish farmers continue to block 3 checkpoints, with more than 1,400 lorries in queues https://pravda.com.ua/eng/news/2024/04/4/7449624/…",
1193,Jane,@localnotail,2024-03-25T23:50:18.000Z,welcome to the Brexit #FarmersProtest,12.0
1194,SunjayJK✾DIVERSITY,@SunjayJK,2024-04-01T06:30:59.000Z,Supreme Court hearing plea by Haryana government against HC order for judicial probe into death of 22-year-old youth during ongoing farmers agitation. #SupremeCourtOfIndia #SupremeCourt #FarmersProtest,43.0
1195,European Union club,@TheEuropeanUC,2024-03-27T08:38:47.000Z,British #farmers demonstrate outside Parliament in London to protest against competition from imported products that do not meet British standards. #AngryFarmers #FarmersProtest #London #UK,2.0
1196,ਇੱਕ ਸਵਾਲ ? A Question ?,@Mavi_Singh_27,2024-04-01T06:30:59.000Z,Supreme Court hearing plea by Haryana government against HC order for judicial probe into death of 22-year-old youth during ongoing farmers agitation. #SupremeCourtOfIndia #SupremeCourt #FarmersProtest,43.0
1197,Vichar Swadeshi,@Sv4599,2024-03-30T03:55:07.000Z,"#India #Poverty #Inequality #Agriculture #FarmerProtest #FarmersProtest MSP Guarantee Law Corrupt politician working for Adani, cronies, lobbyist, GMO firms, Bill Gates, share brokers, cricket betting mafia, defence import pimps, Hindi serial prostitutes",2.0
1198,Villager Singh,@Villagers_Singh,2024-04-06T23:19:34.000Z,Please Support Our's innocent Farmer's #FarmersProtest2024 #FarmersProtest,155.0
1199,Truth_Seeker2020,@Truth2020Seeker,2024-03-26T18:47:08.000Z,Water cannon versus slurry cannon at #Bruxelles. A tense situation near the European Commission where hundreds of tractors are demonstrating as a Council of European Agriculture Ministers takes place today. #AgriculteursEnColère #Agriculteurs #FarmersProtest @AnonymeCitoyen,4.0
1200,Fergal McBride Sheehy,@HealingWithFerg,2024-03-27T07:17:46.000Z,"In Pictures: Angry farmers block Brussels to protest EU policies, cheap Ukraine imports - EU ministers hope to calm anger over foreign imports, red tape and strict environmental standards. #FarmersProtest #FarmerProtest2024 AP",12.0
1201,Sloane-Boekbinder,@SlBoekbinder,2024-04-02T16:36:23.000Z,"The Collectavists are trying to destroy liberal democracys around the world to create a one world top down government. All farmers,buisness owners and cytizens should sef costody #Bitcoin NOW. #Hardmoney #FarmersProtest #Freedom #Resist",
1202,Outspoken.,@ExploringAlway,2024-04-15T09:07:41.000Z,Are we really able to feed 80 billion farm animals but not 8 billion humans? Humans consume 80 billion animals each year.. 70% of global farming is done to feed these animals. Remaining 30% to feed 8 billion humans #FarmersProtest @GoVeganWorld @Suzymarxist @JohnOberg,3.0
1203,Tv2000.it,@TV2000it,2024-03-27T07:17:46.000Z,"In Pictures: Angry farmers block Brussels to protest EU policies, cheap Ukraine imports - EU ministers hope to calm anger over foreign imports, red tape and strict environmental standards. #FarmersProtest #FarmerProtest2024 AP",12.0
1204,HEAD-POST,@HEAD_POST_EN,2024-03-27T20:20:00.000Z,Farmers on tractors block Brussels to protest against EU policies Follow: https://head-post.com/farmers-on-tractors-block-brussels-to-protest-against-eu-policies/… #BreakingNews #PoliticsLive #PoliticsNews #PoliticsToday #Europe #europenews #EuropeanUnion #Belgium #Brussels #FarmersProtest2024 #FarmersProtest #FarmerProtest2024 #Farmers,
1205,JEFFREY Jackson(),@Mr_Jeffreyjack,2024-03-27T08:38:47.000Z,British #farmers demonstrate outside Parliament in London to protest against competition from imported products that do not meet British standards. #AngryFarmers #FarmersProtest #London #UK,2.0
1206,Neel Kamal,@NeelkamalTOI,2024-03-31T09:38:17.000Z,Is punjab govt working hand in glove with BJP? @BhagwantMann govt has notified pvt godowns & silos of corporates like Adani as Mandi's purchase centers in 9 districts of Punjab. This is one of the 3 laws that led to #FarmersProtest in 2020.Punjab govt is facilitating corporates.,39.0
1207,Fergal McBride Sheehy,@HealingWithFerg,2024-03-25T23:50:18.000Z,welcome to the Brexit #FarmersProtest,12.0
1208,The Haryana Story,@TheHaryanaStory,2024-04-06T23:19:34.000Z,Please Support Our's innocent Farmer's #FarmersProtest2024 #FarmersProtest,155.0
1209,Pratosh Yadav,@PratoshSarhan,2024-04-11T05:21:41.000Z,It's time to stand by our farmers!! We owe to our land and our people... #Masle #ਮਸਲੇ #FarmersProtest @birsinghmusic,104.0
1210,TTOpinion,@opinion_tt,2024-04-02T05:45:45.000Z,Raya Das and Ranjana Roy argue that the MSP procurement system has regional and crop bias. #MSP #FarmerProtest2024 #India #swaminathanformula #Punjab #WestBengal #FarmersProtest @leo_mukherjee @Raya_amica @thisisranjana,
1211,Rabroop Kaur,@KaurRabroop,2024-03-26T18:47:08.000Z,Water cannon versus slurry cannon at #Bruxelles. A tense situation near the European Commission where hundreds of tractors are demonstrating as a Council of European Agriculture Ministers takes place today. #AgriculteursEnColère #Agriculteurs #FarmersProtest @AnonymeCitoyen,4.0
1212,The Telegraph,@ttindia,2024-04-20T16:04:52.000Z,Spl only for u #FarmersProtest It's Indian Citizens,
1213,I.N.D.I.A.n,@DemoctatorModi,2024-03-27T07:17:46.000Z,"In Pictures: Angry farmers block Brussels to protest EU policies, cheap Ukraine imports - EU ministers hope to calm anger over foreign imports, red tape and strict environmental standards. #FarmersProtest #FarmerProtest2024 AP",12.0
1214,Unfiltered Deshbhakt,@Satya_Shodhak27,2024-03-28T09:11:47.000Z,"#BrexitDisaster Artists, #musicians can't go on tour #FarmersProtest import of unsafe #Food Working families use #FoodBank #NHS waiting lists huge #schools crumble #sewagepollution in our waters #HumanRightsViolations by Govt No #RightToProtest #media creates hate & division",2.0
1215,Gabriele M.,@Gabriele_M24,2024-04-11T05:21:41.000Z,It's time to stand by our farmers!! We owe to our land and our people... #Masle #ਮਸਲੇ #FarmersProtest @birsinghmusic,104.0
1216,Ajatshatru Kaushal,@ajatshatrusays,2024-03-26T06:08:04.000Z,Farmers deserve ALL our support - whether we are Remainers like me or Brexiteers. They are the guardians of our countryside and the supplier of our food. They were better off when we were in Europe and they'd be better off if we rejoined. It's as simple as that. #FarmersProtest,50.0
1217,Rob Cardella,@RobertoCardel18,2024-04-11T01:55:18.000Z,"Bravo more power to you!! @mandeeppunia1 for your constant courageous efforts in support #FarmersProtest HumanRights, freedom of press and #FreedomOfSpeech Keep Rocking!! #FarmerProtest2024",7.0
1218,Eh Radio Trump 2024 #Fight #Free,@EhRadioCanada,2024-03-25T16:52:05.000Z,Meanwhile in Ireland Irish farmers hold a 2 hour protest? #NoFarmersNoFood @Tavish_99 @IFAmedia @farmersjournal @JimFergusonUK @kenkin100 #FarmersProtest,14.0
1219,Gabriele M.,@Gabriele_M24,2024-04-19T06:44:23.000Z,Too much philanthrophy? like #TooMuchDemocracy ? mebbe...?? #justSaying #farmersProtest #KisanAndolan,
1220,Alexander von Witzleben,@AlexWitzleben,2024-03-27T11:54:53.000Z,"New report outlining the good progress made so far under the EU's long-term rural vision, highlighting positive outcomes delivered since 2021 and presenting ideas for future work. It presents 30 actions across a range of policy areas https://ec.europa.eu/commission/presscorner/detail/en/ip_24_1727/smo… #FarmersProtest",
1221,Major Singh #FarmersProtests02,@MajorSi55323658,2024-04-17T07:02:38.000Z,#FarmersProtest farmers disrupt rail traffic at #Shambhu border for release of three arrested farmers,32.0
1222,Gabriele M.,@Gabriele_M24,2024-04-11T16:25:14.000Z,#FrenchFarmers protest in #Clairac #NouvelleAquitaine #France #AgriculteursFrançais #Francais #AgriculteursEnColère #Agriculteurs #FrançaisAgriculteurs #FarmersProtest #Agriculteur,2.0
1223,PREM,@MGv6C8sHBwJsLSU,2024-04-14T17:21:51.000Z,"""EUTopia or EUtopia? European farmers unite against policies that threaten their livelihood. Remember, without our farmers, we'd all be in a pickle - and not the delicious kind! #FarmersProtest",
1224,M @csibike1@mastodonapp.uk FBPE GTTO,M @csibike1@mastodonapp.uk,2024-03-28T09:11:47.000Z,"#BrexitDisaster Artists, #musicians can't go on tour #FarmersProtest import of unsafe #Food Working families use #FoodBank #NHS waiting lists huge #schools crumble #sewagepollution in our waters #HumanRightsViolations by Govt No #RightToProtest #media creates hate & division",2.0
1225,BOOMSQUAD#589,@BOOMSQUADHNS,2024-04-16T08:24:12.000Z,Do you know about what is min daily waige of india? compare that... why #FreeRation need to supply towards 80 crore indians? why #Unemployment increased at worst level of history? why people saving is at lowest in bank as per #RBI data? why #FarmersProtest happened?,1.0
1226,Pooja Morya,@morya_pooja25,2024-03-27T08:38:47.000Z,British #farmers demonstrate outside Parliament in London to protest against competition from imported products that do not meet British standards. #AngryFarmers #FarmersProtest #London #UK,2.0
1227,Pratosh Yadav,@PratoshSarhan,2024-04-11T01:55:18.000Z,"Bravo more power to you!! @mandeeppunia1 for your constant courageous efforts in support #FarmersProtest HumanRights, freedom of press and #FreedomOfSpeech Keep Rocking!! #FarmerProtest2024",7.0
1228,𝕏,@AlertChannel,2024-03-27T11:54:53.000Z,"New report outlining the good progress made so far under the EU's long-term rural vision, highlighting positive outcomes delivered since 2021 and presenting ideas for future work. It presents 30 actions across a range of policy areas https://ec.europa.eu/commission/presscorner/detail/en/ip_24_1727/smo… #FarmersProtest",
1229,Nuvaid Vaidyaravida,@NuvaidV,2024-04-12T12:41:07.000Z,#FrenchFarmers protest in #Valence #AuvergneRhôneAlpes #France #AgriculteursFrançais #Francais #AgriculteursEnColère #Agriculteurs #FrançaisAgriculteurs #FarmersProtest #Agriculteur,3.0
1230,Dimpi,@Dimpi77806999,2024-03-30T16:29:31.000Z,#FarmersProtest #UK #Boeren British farmers had enough ! No Farmers? No Food ! No Future ! Is this the end of British Farming? Tractors storm Parliament.,1.0
1231,One Bxl,@OneBxl,2024-04-01T12:40:02.000Z,SC refuses to stay HC order directing judicial inquiry into farmer's death during protest #FarmersProtest #SupremeCourt #ShubhkaranSingh #Punjab #Haryana #Shambhu,
